word_en,class_en,word_ru,class_ru
,,маниоку,растение
,,маниока,растение
,,эму,птица
,,динго,млекопитающее
,,утконосе,млекопитающее
,,утконоса,млекопитающее
,,утконосам,млекопитающее
,,утконосы,млекопитающее
,,утконосах,млекопитающее
,,утконосами,млекопитающее
,,утконосу,млекопитающее
,,утконосом,млекопитающее
,,утконос,млекопитающее
,,утконосов,млекопитающее
,,ехидны,млекопитающее
,,ехиднах,млекопитающее
,,ехиднами,млекопитающее
,,ехидну,млекопитающее
,,ехидной,млекопитающее
,,ехиднам,млекопитающее
,,ехидне,млекопитающее
,,ехидна,млекопитающее
,,ехидною,млекопитающее
,,вомбату,млекопитающее
,,вомбате,млекопитающее
,,вомбатах,млекопитающее
,,вомбатам,млекопитающее
,,вомбаты,млекопитающее
,,вомбат,млекопитающее
,,вомбатом,млекопитающее
,,вомбатами,млекопитающее
,,вомбата,млекопитающее
,,вомбатов,млекопитающее
,,коалою,млекопитающее
,,коалам,млекопитающее
,,коалах,млекопитающее
,,коалами,млекопитающее
,,какаду,птица
,,таро,растение
,,кава,растение
,,каве,растение
,,кавами,растение
,,кавой,растение
,,кавах,растение
,,каву,растение
,,кавою,растение
,,кавам,растение
,,кавы,растение
,,хлебное,дерево
,,оливе,дерево
,,оливам,дерево
,,оливою,дерево
,,олива,дерево
,,оливой,дерево
,,оливами,дерево
,,оливах,дерево
,,оливы,дерево
,,оливу,дерево
,,оливки,дерево
,,оливками,дерево
,,оливка,дерево
,,оливкою,дерево
,,оливке,дерево
,,оливках,дерево
,,оливку,дерево
,,оливкой,дерево
,,оливкам,дерево
,,оливковый,дерево
,,кипарис,дерево
,,кипарисами,дерево
,,кипарисом,дерево
,,кипарисе,дерево
,,кипарисы,дерево
,,кипариса,дерево
,,кипарисах,дерево
,,кипарисам,дерево
,,кипарису,дерево
,,кипарисов,дерево
,,инжирах,растение
,,инжиром,растение
,,инжирами,растение
,,инжир,растение
,,инжиру,растение
,,инжирам,растение
,,инжира,растение
,,инжиры,растение
,,инжире,растение
,,инжиров,растение
,,гранаты,растение
,,гранатам,растение
,,гранате,растение
,,гранат,растение
,,гранатах,растение
,,гранатом,растение
,,гранату,растение
,,граната,растение
,,гранатами,растение
,,гранатов,растение
,,миндалю,дерево
,,миндале,дерево
,,миндаля,дерево
,,миндалем,дерево
,,миндалями,дерево
,,миндалях,дерево
,,миндалей,дерево
,,миндаль,дерево
,,миндалям,дерево
,,миндали,дерево
,,маслинам,дерево
,,маслине,дерево
,,маслина,дерево
,,маслинами,дерево
,,маслиною,дерево
,,маслинах,дерево
,,маслиной,дерево
,,маслину,дерево
,,маслины,дерево
,,сайгаках,млекопитающее
,,сайгаке,млекопитающее
,,сайгаку,млекопитающее
,,сайгак,млекопитающее
,,сайгаками,млекопитающее
,,сайгакы,млекопитающее
,,сайгаков,млекопитающее
,,сайгакам,млекопитающее
,,сайгаком,млекопитающее
,,сайгака,млекопитающее
,,сурока,млекопитающее
,,сурок,млекопитающее
,,суроком,млекопитающее
,,суроку,млекопитающее
,,сурокы,млекопитающее
,,сурокам,млекопитающее
,,суроками,млекопитающее
,,суроков,млекопитающее
,,суроках,млекопитающее
,,суроке,млекопитающее
,,тушканчикы,млекопитающее
,,тушканчике,млекопитающее
,,тушканчиках,млекопитающее
,,тушканчика,млекопитающее
,,тушканчику,млекопитающее
,,тушканчикам,млекопитающее
,,тушканчиками,млекопитающее
,,тушканчик,млекопитающее
,,тушканчиков,млекопитающее
,,тушканчиком,млекопитающее
,,джейрана,млекопитающее
,,джейране,млекопитающее
,,джейраны,млекопитающее
,,джейранов,млекопитающее
,,джейран,млекопитающее
,,джейрану,млекопитающее
,,джейраном,млекопитающее
,,джейранам,млекопитающее
,,джейранах,млекопитающее
,,джейранами,млекопитающее
,,фенекам,млекопитающее
,,фенек,млекопитающее
,,фенека,млекопитающее
,,фенеку,млекопитающее
,,фенеках,млекопитающее
,,фенеке,млекопитающее
,,фенекы,млекопитающее
,,фенеками,млекопитающее
,,фенеков,млекопитающее
,,фенеком,млекопитающее
,,сусликы,млекопитающее
,,сусликах,млекопитающее
,,суслике,млекопитающее
,,суслик,млекопитающее
,,сусликам,млекопитающее
,,сусликов,млекопитающее
,,сусликом,млекопитающее
,,сусликами,млекопитающее
,,суслику,млекопитающее
,,суслика,млекопитающее
,,ящером,рептилия
,,ящерам,рептилия
,,ящера,рептилия
,,ящерах,рептилия
,,ящеру,рептилия
,,ящеров,рептилия
,,ящере,рептилия
,,ящеры,рептилия
,,ящер,рептилия
,,ящерами,рептилия
,,варану,рептилия
,,вараны,рептилия
,,варанах,рептилия
,,варана,рептилия
,,вараном,рептилия
,,варанам,рептилия
,,варанов,рептилия
,,варан,рептилия
,,варанами,рептилия
,,варане,рептилия
,,гризли,млекопитающее
,,заячий,млекопитающее
,,заячья,млекопитающее
,,заячье,млекопитающее
,,заячьи,млекопитающее
,,заячьего,млекопитающее
,,заячьей,млекопитающее
,,заячьему,млекопитающее
,,заячьим,млекопитающее
,,заячьих,млекопитающее
,,заячьими,млекопитающее
,,оленья,млекопитающее
,,оленье,млекопитающее
,,олений,млекопитающее
,,оленьи,млекопитающее
,,оленьего,млекопитающее
,,оленьей,млекопитающее
,,оленьему,млекопитающее
,,оленьим,млекопитающее
,,оленьих,млекопитающее
,,оленьими,млекопитающее
,,ослиный,млекопитающее
,,ослиная,млекопитающее
,,ослиное,млекопитающее
,,ослиные,млекопитающее
,,ослы,млекопитающее
,,ослов,млекопитающее
,,кабан,млекопитающее
,,кабана,млекопитающее
,,кабану,млекопитающее
,,кабаном,млекопитающее
,,кабане,млекопитающее
,,кабаны,млекопитающее
,,кабанов,млекопитающее
,,кабанам,млекопитающее
,,кабанами,млекопитающее
,,кабанах,млекопитающее
,,кабаний,млекопитающее
,,кабанья,млекопитающее
,,кабанье,млекопитающее
,,кабаньи,млекопитающее
,,кабаньего,млекопитающее
,,кабаньей,млекопитающее
,,песца,млекопитающее
,,песцу,млекопитающее
,,песцом,млекопитающее
,,песце,млекопитающее
,,песцы,млекопитающее
,,песцов,млекопитающее
,,песцам,млекопитающее
,,песцами,млекопитающее
,,песцах,млекопитающее
,,песцовый,млекопитающее
,,соболиный,млекопитающее
,,соболиная,млекопитающее
,,соболиное,млекопитающее
,,соболиные,млекопитающее
,,полярный,климат
,,ежовый,млекопитающее
,,ежиный,млекопитающее
,,козленок,млекопитающее
,,ягнёнок,млекопитающее
,,ягнята,млекопитающее
,,куриный,птица
,,куриная,птица
,,куриное,птица
,,куриные,птица
,,цыплёнок,птица
,,цыплята,птица
,,совёнок,птица
,,совята,птица
,,дельфиний,млекопитающее
,,дельфинья,млекопитающее
,,ламы,млекопитающее
,,лама,млекопитающее
,,ламу,млекопитающее
,,ламой,млекопитающее
,,альпака,млекопитающее
,,альпаки,млекопитающее
,,викунья,млекопитающее
,,гуанако,млекопитающее
,,змеиный,рептилия
,,змеиная,рептилия
,,змеиное,рептилия
,,змеиные,рептилия
,,оленьи рога,млекопитающее
,,моржовый,млекопитающее
,,моржовые,млекопитающее
,,тюлений,млекопитающее
,,тюленья,млекопитающее
,,китовый,млекопитающее
,,китовая,млекопитающее
,,китовые,млекопитающее
,,рыбий,рыба
,,рыбья,рыба
,,рыбье,рыба
,,рыбьи,рыба
,,пчелиный,насекомое
,,пчелиная,насекомое
,,пчелиное,насекомое
,,пчелиные,насекомое
,,осиный,насекомое
,,осиное,насекомое
,,муравьиный,насекомое
,,муравьиная,насекомое
,,комариный,насекомое
,,дубовый,дерево
,,дубовая,дерево
,,дубовое,дерево
,,дубовые,дерево
,,сосновый,дерево
,,сосновая,дерево
,,сосновое,дерево
,,сосновые,дерево
,,еловый,дерево
,,еловая,дерево
,,еловое,дерево
,,еловые,дерево
,,берёзовый,дерево
,,берёзовая,дерево
,,берёзовое,дерево
,,берёзовые,дерево
,,ивовый,дерево
,,ивовая,дерево
,,ивовое,дерево
,,ивовые,дерево
,,кленовый,дерево
,,кленовая,дерево
,,кленовое,дерево
,,кленовые,дерево
,,кедровый,дерево
,,кедровая,дерево
,,кедровое,дерево
,,кедровые,дерево
,,пальмовый,дерево
,,пальмовая,дерево
,,пальмовое,дерево
,,пальмовые,дерево
,,бамбуковый,дерево
,,бамбуковая,дерево
,,бамбуковое,дерево
,,бамбуковые,дерево
,,медведица,млекопитающее
,,медведицы,млекопитающее
,,медведице,млекопитающее
,,медведицу,млекопитающее
,,медведицей,млекопитающее
,,медведиц,млекопитающее
,,медведицам,млекопитающее
,,медведицами,млекопитающее
,,медведицах,млекопитающее
,,волчица,млекопитающее
,,волчицы,млекопитающее
,,волчице,млекопитающее
,,волчицу,млекопитающее
,,волчицей,млекопитающее
,,волчиц,млекопитающее
,,волчицам,млекопитающее
,,волчицами,млекопитающее
,,волчицах,млекопитающее
,,львица,млекопитающее
,,львицы,млекопитающее
,,львице,млекопитающее
,,львицу,млекопитающее
,,львицей,млекопитающее
,,львиц,млекопитающее
,,львицам,млекопитающее
,,львицами,млекопитающее
,,львицах,млекопитающее
,,тигрица,млекопитающее
,,тигрицы,млекопитающее
,,тигрице,млекопитающее
,,тигрицу,млекопитающее
,,тигрицей,млекопитающее
,,тигриц,млекопитающее
,,тигрицам,млекопитающее
,,тигрицами,млекопитающее
,,тигрицах,млекопитающее
,,ослица,млекопитающее
,,ослицы,млекопитающее
,,ослице,млекопитающее
,,ослицу,млекопитающее
,,ослицей,млекопитающее
,,ослиц,млекопитающее
,,ослицам,млекопитающее
,,ослицами,млекопитающее
,,ослицах,млекопитающее
,,слониха,млекопитающее
,,слонихи,млекопитающее
,,слонихе,млекопитающее
,,слониху,млекопитающее
,,слонихой,млекопитающее
,,слонихою,млекопитающее
,,слоних,млекопитающее
,,слонихам,млекопитающее
,,слонихами,млекопитающее
,,слонихах,млекопитающее
,,медведиха,млекопитающее
,,медведихи,млекопитающее
,,медведихе,млекопитающее
,,медведиху,млекопитающее
,,медведихой,млекопитающее
,,медведихою,млекопитающее
,,медведих,млекопитающее
,,медведихам,млекопитающее
,,медведихами,млекопитающее
,,медведихах,млекопитающее
,,оленуха,млекопитающее
,,оленухи,млекопитающее
,,оленухе,млекопитающее
,,оленуху,млекопитающее
,,оленухой,млекопитающее
,,оленухою,млекопитающее
,,оленух,млекопитающее
,,оленухам,млекопитающее
,,оленухами,млекопитающее
,,оленухах,млекопитающее
,,оленица,млекопитающее
,,оленицы,млекопитающее
,,оленице,млекопитающее
,,оленицу,млекопитающее
,,оленицей,млекопитающее
,,олениц,млекопитающее
,,оленицам,млекопитающее
,,оленицами,млекопитающее
,,оленицах,млекопитающее
,,лосиха,млекопитающее
,,лосихи,млекопитающее
,,лосихе,млекопитающее
,,лосиху,млекопитающее
,,лосихой,млекопитающее
,,лосихою,млекопитающее
,,лосих,млекопитающее
,,лосихам,млекопитающее
,,лосихами,млекопитающее
,,лосихах,млекопитающее
,,лошадиха,млекопитающее
,,лошадихи,млекопитающее
,,лошадихе,млекопитающее
,,лошадиху,млекопитающее
,,лошадихой,млекопитающее
,,лошадихою,млекопитающее
,,лошадих,млекопитающее
,,лошадихам,млекопитающее
,,лошадихами,млекопитающее
,,лошадихах,млекопитающее
,,барануха,млекопитающее
,,баранухи,млекопитающее
,,баранухе,млекопитающее
,,барануху,млекопитающее
,,баранухой,млекопитающее
,,баранухою,млекопитающее
,,баранух,млекопитающее
,,баранухам,млекопитающее
,,баранухами,млекопитающее
,,баранухах,млекопитающее
,,козлица,млекопитающее
,,козлицы,млекопитающее
,,козлице,млекопитающее
,,козлицу,млекопитающее
,,козлицей,млекопитающее
,,козлиц,млекопитающее
,,козлицам,млекопитающее
,,козлицами,млекопитающее
,,козлицах,млекопитающее
,,крольчиха,млекопитающее
,,крольчихи,млекопитающее
,,крольчихе,млекопитающее
,,крольчиху,млекопитающее
,,крольчихой,млекопитающее
,,крольчихою,млекопитающее
,,крольчих,млекопитающее
,,крольчихам,млекопитающее
,,крольчихами,млекопитающее
,,крольчихах,млекопитающее
,,зайчиха,млекопитающее
,,зайчихи,млекопитающее
,,зайчихе,млекопитающее
,,зайчиху,млекопитающее
,,зайчихой,млекопитающее
,,зайчихою,млекопитающее
,,зайчих,млекопитающее
,,зайчихам,млекопитающее
,,зайчихами,млекопитающее
,,зайчихах,млекопитающее
,,лисице,млекопитающее
,,лисицу,млекопитающее
,,лисицей,млекопитающее
,,лисиц,млекопитающее
,,лисицам,млекопитающее
,,лисицами,млекопитающее
,,лисицах,млекопитающее
,,волчиха,млекопитающее
,,волчихи,млекопитающее
,,волчихе,млекопитающее
,,волчиху,млекопитающее
,,волчихой,млекопитающее
,,волчихою,млекопитающее
,,волчих,млекопитающее
,,волчихам,млекопитающее
,,волчихами,млекопитающее
,,волчихах,млекопитающее
,,береза,дерево
,,берёз,дерево
,,берёза,дерево
,,берёзам,дерево
,,берёзами,дерево
,,берёзах,дерево
,,берёзе,дерево
,,берёзой,дерево
,,берёзу,дерево
,,берёзы,дерево
,,сосен,дерево
,,сосна,дерево
,,соснам,дерево
,,соснами,дерево
,,соснах,дерево
,,сосне,дерево
,,сосной,дерево
,,сосну,дерево
,,сосны,дерево
,,елей,дерево
,,ели,дерево
,,ель,дерево
,,елью,дерево
,,елям,дерево
,,елями,дерево
,,елях,дерево
,,осин,дерево
,,осина,дерево
,,осинам,дерево
,,осинами,дерево
,,осинах,дерево
,,осине,дерево
,,осиной,дерево
,,осину,дерево
,,осины,дерево
,,ив,дерево
,,ива,дерево
,,ивам,дерево
,,ивами,дерево
,,ивах,дерево
,,иве,дерево
,,ивой,дерево
,,иву,дерево
,,ивы,дерево
,,лиственниц,дерево
,,лиственницей,дерево
,,верб,дерево
,,верба,дерево
,,вербам,дерево
,,вербами,дерево
,,вербах,дерево
,,вербе,дерево
,,вербой,дерево
,,вербу,дерево
,,вербы,дерево
,,тальник,дерево
,,тальника,дерево
,,тальникам,дерево
,,тальниками,дерево
,,тальниках,дерево
,,тальнике,дерево
,,тальники,дерево
,,тальников,дерево
,,тальником,дерево
,,тальнику,дерево
,,пихт,дерево
,,тополе,дерево
,,тополей,дерево
,,тополем,дерево
,,тополь,дерево
,,тополю,дерево
,,тополя,дерево
,,тополям,дерево
,,тополями,дерево
,,тополях,дерево
,,бук,дерево
,,бука,дерево
,,букам,дерево
,,буками,дерево
,,буках,дерево
,,буке,дерево
,,буки,дерево
,,буков,дерево
,,буком,дерево
,,буку,дерево
,,ольх,дерево
,,ольха,дерево
,,ольхам,дерево
,,ольхами,дерево
,,ольхах,дерево
,,ольхе,дерево
,,ольхи,дерево
,,ольхой,дерево
,,ольху,дерево
,,вяз,дерево
,,вязли,дерево
,,вязнувшего,дерево
,,вязнувшем,дерево
,,вязнувшему,дерево
,,вязнувшие,дерево
,,вязнувший,дерево
,,вязнувшим,дерево
,,вязнувшими,дерево
,,вязнувших,дерево
,,ясене,дерево
,,ясеням,дерево
,,ясенями,дерево
,,ясенях,дерево
,,клен,дерево
,,клён,дерево
,,клёна,дерево
,,клёнам,дерево
,,клёнами,дерево
,,клёнах,дерево
,,клёне,дерево
,,клёнов,дерево
,,клёном,дерево
,,клёну,дерево
,,клёны,дерево
,,рябин,дерево
,,рябина,дерево
,,рябинам,дерево
,,рябинами,дерево
,,рябинах,дерево
,,рябине,дерево
,,рябиной,дерево
,,рябину,дерево
,,рябины,дерево
,,яблоне,дерево
,,яблоней,дерево
,,яблони,дерево
,,яблонь,дерево
,,яблоню,дерево
,,яблоня,дерево
,,яблоням,дерево
,,яблонями,дерево
,,яблонях,дерево
,,груш,дерево
,,груша,дерево
,,грушам,дерево
,,грушами,дерево
,,грушах,дерево
,,груше,дерево
,,грушей,дерево
,,груши,дерево
,,грушу,дерево
,,вишен,дерево
,,вишне,дерево
,,вишней,дерево
,,вишни,дерево
,,вишню,дерево
,,вишня,дерево
,,вишням,дерево
,,вишнями,дерево
,,вишнях,дерево
,,слив,дерево
,,слива,дерево
,,сливам,дерево
,,сливами,дерево
,,сливах,дерево
,,сливе,дерево
,,сливой,дерево
,,сливу,дерево
,,сливы,дерево
,,виноград,дерево
,,винограда,дерево
,,виноградам,дерево
,,виноградами,дерево
,,виноградах,дерево
,,винограде,дерево
,,виноградов,дерево
,,виноградом,дерево
,,винограду,дерево
,,винограды,дерево
,,виноградник,дерево
,,виноградника,дерево
,,виноградникам,дерево
,,виноградниками,дерево
,,виноградниках,дерево
,,винограднике,дерево
,,виноградники,дерево
,,виноградников,дерево
,,виноградником,дерево
,,винограднику,дерево
,,виноградная,дерево
,,виноградной,дерево
,,виноградную,дерево
,,виноградные,дерево
,,виноградным,дерево
,,виноградными,дерево
,,виноградных,дерево
,,дуб,дерево
,,дуба,дерево
,,дубам,дерево
,,дубами,дерево
,,дубах,дерево
,,дубе,дерево
,,дубов,дерево
,,дубом,дерево
,,дубу,дерево
,,дубы,дерево
,,лип,дерево
,,липа,дерево
,,липам,дерево
,,липами,дерево
,,липах,дерево
,,липе,дерево
,,липой,дерево
,,липу,дерево
,,липы,дерево
,,черемуха,дерево
,,черёмух,дерево
,,черёмуха,дерево
,,черёмухам,дерево
,,черёмухами,дерево
,,черёмухах,дерево
,,черёмухе,дерево
,,черёмухи,дерево
,,черёмухой,дерево
,,черёмуху,дерево
,,финик,дерево
,,финика,дерево
,,финикам,дерево
,,финиками,дерево
,,финиках,дерево
,,финике,дерево
,,финики,дерево
,,фиников,дерево
,,фиником,дерево
,,финику,дерево
,,финиковая,дерево
,,финиковой,дерево
,,финиковую,дерево
,,финиковые,дерево
,,финиковым,дерево
,,финиковыми,дерево
,,финиковых,дерево
,,оливок,дерево
,,пальмового,дерево
,,пальмовом,дерево
,,пальмовому,дерево
,,пальмовым,дерево
,,пальмовыми,дерево
,,пальмовых,дерево
,,кокосового,дерево
,,кокосовом,дерево
,,кокосовому,дерево
,,кокосовые,дерево
,,кокосовый,дерево
,,кокосовым,дерево
,,кокосовыми,дерево
,,кокосовых,дерево
,,баньян,дерево
,,баньяна,дерево
,,баньянам,дерево
,,баньянами,дерево
,,баньянах,дерево
,,баньяне,дерево
,,баньянов,дерево
,,баньяном,дерево
,,баньяну,дерево
,,баньяны,дерево
,,тамаринд,дерево
,,тамаринда,дерево
,,тамариндам,дерево
,,тамариндами,дерево
,,тамариндах,дерево
,,тамаринде,дерево
,,тамариндов,дерево
,,тамариндом,дерево
,,тамаринду,дерево
,,тамаринды,дерево
,,сандал,дерево
,,сандала,дерево
,,сандалам,дерево
,,сандалами,дерево
,,сандалах,дерево
,,сандале,дерево
,,сандалов,дерево
,,сандалом,дерево
,,сандалу,дерево
,,сандалы,дерево
,,сандалового,дерево
,,сандаловом,дерево
,,сандаловому,дерево
,,сандаловые,дерево
,,сандаловый,дерево
,,сандаловым,дерево
,,сандаловыми,дерево
,,сандаловых,дерево
,,арек,дерево
,,арека,дерево
,,арекам,дерево
,,ареками,дерево
,,ареках,дерево
,,ареке,дерево
,,ареки,дерево
,,ареков,дерево
,,ареком,дерево
,,ареку,дерево
,,арекового,дерево
,,арековом,дерево
,,арековому,дерево
,,арековые,дерево
,,арековый,дерево
,,арековым,дерево
,,арековыми,дерево
,,арековых,дерево
,,пипавшего,дерево
,,пипавшем,дерево
,,пипавшему,дерево
,,пипавшие,дерево
,,пипавший,дерево
,,пипавшим,дерево
,,пипавшими,дерево
,,пипавших,дерево
,,пипал,дерево
,,пипали,дерево
,,mahua,дерево
,,сейб,дерево
,,сейба,дерево
,,сейбам,дерево
,,сейбами,дерево
,,сейбах,дерево
,,сейбе,дерево
,,сейбой,дерево
,,сейбу,дерево
,,сейбы,дерево
,,хлебное дерева,дерево
,,хлебное дереве,дерево
,,хлебное дерево,дерево
,,хлебное деревом,дерево
,,хлебное дереву,дерево
,,хлебное деревьев,дерево
,,хлебное деревья,дерево
,,хлебное деревьям,дерево
,,хлебное деревьями,дерево
,,хлебное деревьях,дерево
,,сахарный тростник,дерево
,,сахарный тростника,дерево
,,сахарный тростникам,дерево
,,сахарный тростниками,дерево
,,сахарный тростниках,дерево
,,сахарный тростнике,дерево
,,сахарный тростники,дерево
,,сахарный тростников,дерево
,,сахарный тростником,дерево
,,сахарный тростнику,дерево
,,сахарное растение,дерево
,,сахарное растением,дерево
,,сахарное растении,дерево
,,сахарное растений,дерево
,,сахарное растению,дерево
,,сахарное растения,дерево
,,сахарное растениям,дерево
,,сахарное растениями,дерево
,,сахарное растениях,дерево
,,бразильский орех,дерево
,,бразильский ореха,дерево
,,бразильский орехам,дерево
,,бразильский орехами,дерево
,,бразильский орехах,дерево
,,бразильский орехе,дерево
,,бразильский орехи,дерево
,,бразильский орехов,дерево
,,бразильский орехом,дерево
,,бразильский ореху,дерево
,,ореховое дерева,дерево
,,ореховое дереве,дерево
,,ореховое дерево,дерево
,,ореховое деревом,дерево
,,ореховое дереву,дерево
,,ореховое деревьев,дерево
,,ореховое деревья,дерево
,,ореховое деревьям,дерево
,,ореховое деревьями,дерево
,,ореховое деревьях,дерево
,,красное дерева,дерево
,,красное дереве,дерево
,,красное дерево,дерево
,,красное деревом,дерево
,,красное дереву,дерево
,,красное деревьев,дерево
,,красное деревья,дерево
,,красное деревьям,дерево
,,красное деревьями,дерево
,,красное деревьях,дерево
,,коричного,дерево
,,коричное,дерево
,,коричном,дерево
,,коричному,дерево
,,коричные,дерево
,,коричным,дерево
,,коричными,дерево
,,коричных,дерево
,,камфарного,дерево
,,камфарное,дерево
,,камфарном,дерево
,,камфарному,дерево
,,камфарные,дерево
,,камфарным,дерево
,,камфарными,дерево
,,камфарных,дерево
,,смоковниц,дерево
,,смоковница,дерево
,,смоковницам,дерево
,,смоковницами,дерево
,,смоковницах,дерево
,,смоковнице,дерево
,,смоковницей,дерево
,,смоковницу,дерево
,,смоковницы,дерево
,,капка,дерево
,,капкам,дерево
,,капками,дерево
,,капках,дерево
,,капке,дерево
,,капки,дерево
,,капков,дерево
,,капком,дерево
,,капку,дерево
,,капок,дерево
,,карандаш,дерево
,,карандаша,дерево
,,карандашам,дерево
,,карандашами,дерево
,,карандашах,дерево
,,карандаше,дерево
,,карандашей,дерево
,,карандаши,дерево
,,карандашом,дерево
,,карандашу,дерево
,,carand,дерево
,,кебрачо,дерево
,,бурити,дерево
,,пашиуба,дерево
,,пашиубе,дерево
,,пашиубой,дерево
,,пашиубу,дерево
,,пашиубы,дерево
,,ашок,дерево
,,ашока,дерево
,,ашокам,дерево
,,ашоками,дерево
,,ашоках,дерево
,,ашоке,дерево
,,ашоки,дерево
,,ашоков,дерево
,,ашоком,дерево
,,ашоку,дерево
,,макассар,дерево
,,макассара,дерево
,,макассарам,дерево
,,макассарами,дерево
,,макассарах,дерево
,,макассаре,дерево
,,макассаров,дерево
,,макассаром,дерево
,,макассару,дерево
,,макассары,дерево
,,генипа,дерево
,,генипе,дерево
,,генипой,дерево
,,генипу,дерево
,,генипы,дерево
,,урук,дерево
,,урука,дерево
,,урукам,дерево
,,уруками,дерево
,,уруках,дерево
,,уруке,дерево
,,уруки,дерево
,,урукой,дерево
,,уруку,дерево
,,мистоль,дерево
,,женьшене,дерево
,,женьшеней,дерево
,,женьшенем,дерево
,,женьшени,дерево
,,женьшень,дерево
,,женьшеню,дерево
,,женьшеня,дерево
,,женьшеням,дерево
,,женьшенями,дерево
,,женьшенях,дерево
,,табак,дерево
,,табака,дерево
,,табакам,дерево
,,табаками,дерево
,,табаках,дерево
,,табаке,дерево
,,табаки,дерево
,,табаков,дерево
,,табаком,дерево
,,табаку,дерево
,,лотос,дерево
,,лотоса,дерево
,,лотосам,дерево
,,лотосами,дерево
,,лотосах,дерево
,,лотосе,дерево
,,лотосов,дерево
,,лотосом,дерево
,,лотосу,дерево
,,лотосы,дерево
,,хурм,дерево
,,хурма,дерево
,,хурмам,дерево
,,хурмами,дерево
,,хурмах,дерево
,,хурме,дерево
,,хурмой,дерево
,,хурму,дерево
,,хурмы,дерево
,,ginseng,дерево
,,кукуруз,растение
,,кукуруза,растение
,,кукурузам,растение
,,кукурузами,растение
,,кукурузах,растение
,,кукурузе,растение
,,кукурузой,растение
,,кукурузу,растение
,,кукурузы,растение
,,маис,растение
,,маиса,растение
,,маисам,растение
,,маисами,растение
,,маисах,растение
,,маисе,растение
,,маисов,растение
,,маисом,растение
,,маису,растение
,,маисы,растение
,,рис,растение
,,риса,растение
,,рисам,растение
,,рисами,растение
,,рисах,растение
,,рисе,растение
,,рисов,растение
,,рисом,растение
,,рису,растение
,,рисы,растение
,,рисового,растение
,,рисовом,растение
,,рисовому,растение
,,рисовые,растение
,,рисовый,растение
,,рисовым,растение
,,рисовыми,растение
,,рисовых,растение
,,перец,растение
,,перца,растение
,,перцам,растение
,,перцами,растение
,,перцах,растение
,,перце,растение
,,перцев,растение
,,перцем,растение
,,перцу,растение
,,перцы,растение
,,перчик,растение
,,перчика,растение
,,перчикам,растение
,,перчиками,растение
,,перчиках,растение
,,перчике,растение
,,перчики,растение
,,перчиков,растение
,,перчиком,растение
,,перчику,растение
,,арахис,растение
,,арахиса,растение
,,арахисам,растение
,,арахисами,растение
,,арахисах,растение
,,арахисе,растение
,,арахисов,растение
,,арахисом,растение
,,арахису,растение
,,арахисы,растение
,,фисташек,растение
,,фисташка,растение
,,фисташкам,растение
,,фисташками,растение
,,фисташках,растение
,,фисташке,растение
,,фисташки,растение
,,фисташкой,растение
,,фисташку,растение
,,проса,растение
,,просе,растение
,,просо,растение
,,просом,растение
,,просу,растение
,,пшена,растение
,,пшене,растение
,,пшено,растение
,,пшеном,растение
,,пшену,растение
,,фасолей,растение
,,фасоли,растение
,,фасоль,растение
,,фасолью,растение
,,фасолям,растение
,,фасолями,растение
,,фасолях,растение
,,боб,растение
,,боба,растение
,,бобам,растение
,,бобами,растение
,,бобах,растение
,,бобе,растение
,,бобов,растение
,,бобом,растение
,,бобу,растение
,,бобы,растение
,,хлопка,растение
,,хлопкам,растение
,,хлопками,растение
,,хлопках,растение
,,хлопке,растение
,,хлопки,растение
,,хлопков,растение
,,хлопком,растение
,,хлопку,растение
,,хлопок,растение
,,хлопкового,растение
,,хлопковом,растение
,,хлопковому,растение
,,хлопковые,растение
,,хлопковый,растение
,,хлопковым,растение
,,хлопковыми,растение
,,хлопковых,растение
,,ячмене,растение
,,ячменей,растение
,,ячмени,растение
,,ячмень,растение
,,ячменю,растение
,,ячменя,растение
,,ячменям,растение
,,ячменями,растение
,,ячменях,растение
,,ячменём,растение
,,ячменного,растение
,,ячменном,растение
,,ячменному,растение
,,ячменные,растение
,,ячменный,растение
,,ячменным,растение
,,ячменными,растение
,,ячменных,растение
,,батат,растение
,,батата,растение
,,бататам,растение
,,бататами,растение
,,бататах,растение
,,батате,растение
,,бататов,растение
,,бататом,растение
,,батату,растение
,,бататы,растение
,,гречих,растение
,,гречиха,растение
,,гречихам,растение
,,гречихами,растение
,,гречихах,растение
,,гречихе,растение
,,гречихи,растение
,,гречихой,растение
,,гречиху,растение
,,гречек,растение
,,гречка,растение
,,гречкам,растение
,,гречками,растение
,,гречках,растение
,,гречке,растение
,,гречки,растение
,,гречкой,растение
,,гречку,растение
,,реп,растение
,,репа,растение
,,репам,растение
,,репами,растение
,,репах,растение
,,репе,растение
,,репой,растение
,,репу,растение
,,репы,растение
,,редек,растение
,,редька,растение
,,редькам,растение
,,редьками,растение
,,редьках,растение
,,редьке,растение
,,редьки,растение
,,редькой,растение
,,редьку,растение
,,картофеле,растение
,,картофелей,растение
,,картофелем,растение
,,картофели,растение
,,картофель,растение
,,картофелю,растение
,,картофеля,растение
,,картофелям,растение
,,картофелями,растение
,,картофелях,растение
,,картошек,растение
,,картошка,растение
,,картошкам,растение
,,картошками,растение
,,картошках,растение
,,картошке,растение
,,картошки,растение
,,картошкой,растение
,,картошку,растение
,,каучук,растение
