word_en,class_en,word_ru,class_ru
,,сорогой,рыба
,,сорогу,рыба
,,лине,рыба
,,линей,рыба
,,лини,рыба
,,линь,рыба
,,линю,рыба
,,линя,рыба
,,линям,рыба
,,линями,рыба
,,линях,рыба
,,линём,рыба
,,аллигаторам,рептилия
,,аллигаторами,рептилия
,,аллигаторах,рептилия
,,аллигаторе,рептилия
,,черепах,рептилия
,,черепахам,рептилия
,,черепахами,рептилия
,,черепахах,рептилия
,,змеях,рептилия
,,ящериц,рептилия
,,ящерицам,рептилия
,,ящерицами,рептилия
,,ящерицах,рептилия
,,тритон,амфибия
,,тритона,амфибия
,,тритонам,амфибия
,,тритонами,амфибия
,,тритонах,амфибия
,,тритоне,амфибия
,,тритонов,амфибия
,,тритоном,амфибия
,,тритону,амфибия
,,тритоны,амфибия
,,саламандр,амфибия
,,саламандра,амфибия
,,саламандрам,амфибия
,,саламандрами,амфибия
,,саламандрах,амфибия
,,саламандре,амфибия
,,саламандрой,амфибия
,,саламандру,амфибия
,,саламандры,амфибия
,,жаб,амфибия
,,жабам,амфибия
,,жабами,амфибия
,,жабах,амфибия
,,лягушках,амфибия
,,пчёлах,насекомое
,,ос,насекомое
,,осам,насекомое
,,осами,насекомое
,,осах,насекомое
,,шмеле,насекомое
,,шмелей,насекомое
,,шмели,насекомое
,,шмель,насекомое
,,шмелю,насекомое
,,шмеля,насекомое
,,шмелям,насекомое
,,шмелями,насекомое
,,шмелях,насекомое
,,шмелём,насекомое
,,муравьях,насекомое
,,комарах,насекомое
,,комаре,насекомое
,,комаром,насекомое
,,комару,насекомое
,,стрекоз,насекомое
,,стрекоза,насекомое
,,стрекозам,насекомое
,,стрекозами,насекомое
,,стрекозах,насекомое
,,стрекозе,насекомое
,,стрекозой,насекомое
,,стрекозу,насекомое
,,стрекозы,насекомое
,,шершень,насекомое
,,шершне,насекомое
,,шершней,насекомое
,,шершнем,насекомое
,,шершни,насекомое
,,шершню,насекомое
,,шершня,насекомое
,,шершням,насекомое
,,шершнями,насекомое
,,шершнях,насекомое
,,богомол,насекомое
,,богомола,насекомое
,,богомолам,насекомое
,,богомолами,насекомое
,,богомолах,насекомое
,,богомоле,насекомое
,,богомолов,насекомое
,,богомолом,насекомое
,,богомолу,насекомое
,,богомолы,насекомое
,,кузнечикам,насекомое
,,кузнечиками,насекомое
,,кузнечиках,насекомое
,,кузнечике,насекомое
,,сверчка,насекомое
,,сверчкам,насекомое
,,сверчками,насекомое
,,сверчках,насекомое
,,сверчке,насекомое
,,сверчки,насекомое
,,сверчков,насекомое
,,сверчком,насекомое
,,сверчку,насекомое
,,сверчок,насекомое
,,паукам,паукообразное
,,пауками,паукообразное
,,пауках,паукообразное
,,пауки,паукообразное
,,пауков,паукообразное
,,клещ,паукообразное
,,клеща,паукообразное
,,клещам,паукообразное
,,клещами,паукообразное
,,клещах,паукообразное
,,клеще,паукообразное
,,клещей,паукообразное
,,клещи,паукообразное
,,клещом,паукообразное
,,клещу,паукообразное
,,светлячка,насекомое
,,светлячкам,насекомое
,,светлячками,насекомое
,,светлячках,насекомое
,,светлячке,насекомое
,,светлячки,насекомое
,,светлячков,насекомое
,,светлячком,насекомое
,,светлячку,насекомое
,,светлячок,насекомое
