word_en,class_en,word_ru,class_ru
,,соловьятят,птица
,,соловьинных,птица
,,соловьинный,птица
,,соловьятятам,птица
,,соловьинною,птица
,,соловьинному,птица
,,соловьинные,птица
,,соловьятёнке,птица
,,соловьятятах,птица
,,соловьинного,птица
,,соловьятятами,птица
,,соловьятёнку,птица
,,соловьинную,птица
,,соловьятёнок,птица
,,соловьинная,птица
,,воробьятёнку,птица
,,воробьинной,птица
,,воробьинное,птица
,,воробьинную,птица
,,воробьинною,птица
,,воробьинному,птица
,,воробьинным,птица
,,воробьятятах,птица
,,воробьятятам,птица
,,воробьятёнком,птица
,,воробьинная,птица
,,воробьятёнка,птица
,,воробьинного,птица
,,воробьятята,птица
,,воробьинный,птица
,,воробьятёнке,птица
,,воробьинные,птица
,,воробьятятами,птица
,,воробьинных,птица
,,воробьинными,птица
,,воробьятёнок,птица
,,воробьятят,птица
,,совятёнка,птица
,,совятятами,птица
,,совятёнку,птица
,,совинные,птица
,,совинное,птица
,,совинным,птица
,,совинными,птица
,,совятята,птица
,,совятёнком,птица
,,совинную,птица
,,совятёнке,птица
,,совинная,птица
,,совинный,птица
,,совятёнок,птица
,,совинному,птица
,,совинного,птица
,,совятятах,птица
,,совинных,птица
,,совятят,птица
,,совятятам,птица
,,совинной,птица
,,совинною,птица
,,филинное,птица
,,филинёнку,птица
,,филинёнком,птица
,,филинного,птица
,,филинятах,птица
,,филинят,птица
,,филинную,птица
,,филинята,птица
,,филинных,птица
,,филинному,птица
,,филинятами,птица
,,филинёнок,птица
,,филинною,птица
,,филинные,птица
,,филинёнке,птица
,,филинная,птица
,,филинный,птица
,,филинятам,птица
,,филинёнка,птица
,,филинными,птица
,,филинным,птица
,,филинной,птица
,,ласточекёнку,птица
,,ласточкинной,птица
,,ласточекятах,птица
,,ласточекятами,птица
,,ласточекята,птица
,,ласточкинному,птица
,,ласточкинным,птица
,,ласточкинных,птица
,,ласточекят,птица
,,ласточкинного,птица
,,ласточекёнком,птица
,,ласточкинною,птица
,,ласточкинный,птица
,,ласточкинная,птица
,,ласточекятам,птица
,,ласточекёнок,птица
,,ласточкинными,птица
,,ласточекёнка,птица
,,ласточкинное,птица
,,ласточкинные,птица
,,ласточкинную,птица
,,ласточекёнке,птица
,,утинною,птица
,,утёнку,птица
,,утёнком,птица
,,утятах,птица
,,утинным,птица
,,утинные,птица
,,утинному,птица
,,утинную,птица
,,утята,птица
,,утинная,птица
,,утинное,птица
,,утёнке,птица
,,утинного,птица
,,утятам,птица
,,утятами,птица
,,утёнка,птица
,,утинной,птица
,,утёнок,птица
,,утинный,птица
,,утинных,птица
,,утят,птица
,,утинными,птица
,,гусинною,птица
,,гусятами,птица
,,гусята,птица
,,гусятам,птица
,,гусинная,птица
,,гусёнке,птица
,,гусинному,птица
,,гусёнка,птица
,,гусинных,птица
,,гусёнком,птица
,,гусинного,птица
,,гусятах,птица
,,гусинными,птица
,,гусёнку,птица
,,гусят,птица
,,гусёнок,птица
,,гусинной,птица
,,гусинное,птица
,,гусинный,птица
,,гусинные,птица
,,гусинную,птица
,,гусинным,птица
,,лебединные,птица
,,лебединный,птица
,,лебединного,птица
,,лебединную,птица
,,лебедятах,птица
,,лебедята,птица
,,лебединной,птица
,,лебедятами,птица
,,лебедёнке,птица
,,лебедёнку,птица
,,лебедёнком,птица
,,лебединная,птица
,,лебединным,птица
,,лебедёнок,птица
,,лебединному,птица
,,лебединное,птица
,,лебединными,птица
,,лебедёнка,птица
,,лебедят,птица
,,лебедятам,птица
,,лебединною,птица
,,лебединных,птица
,,куринной,птица
,,курятам,птица
,,куринное,птица
,,куринными,птица
,,курятах,птица
,,куринная,птица
,,курята,птица
,,куринные,птица
,,курёнке,птица
,,куринный,птица
,,курёнок,птица
,,куринному,птица
,,курёнком,птица
,,куринную,птица
,,куринным,птица
,,курят,птица
,,куринного,птица
,,курёнку,птица
,,курятами,птица
,,курёнка,птица
,,куринною,птица
,,куринных,птица
,,петушьего,птица
,,петушьему,птица
,,петушонке,птица
,,петушатах,птица
,,петушатами,птица
,,петушонку,птица
,,петушью,птица
,,петушат,птица
,,петушьих,птица
,,петушьей,птица
,,петушонок,птица
,,петушата,птица
,,петушьим,птица
,,петушонком,птица
,,петушье,птица
,,петушьем,птица
,,петушьи,птица
,,петушатам,птица
,,петушья,птица
,,петушьими,птица
,,петуший,птица
,,петушонка,птица
,,журавлинные,птица
,,журавлинному,птица
,,журавлята,птица
,,журавлинными,птица
,,журавлёнку,птица
,,журавлёнком,птица
,,журавлинный,птица
,,журавлинная,птица
,,журавлятами,птица
,,журавлёнок,птица
,,журавлинную,птица
,,журавлёнка,птица
,,журавлятах,птица
,,журавлят,птица
,,журавлинным,птица
,,журавлинною,птица
,,журавлинной,птица
,,журавлинного,птица
,,журавлинных,птица
,,журавлёнке,птица
,,журавлинное,птица
,,журавлятам,птица
,,дятелёнку,птица
,,дятелята,птица
,,дятловье,птица
,,дятелятам,птица
,,дятловьего,птица
,,дятелят,птица
,,дятловьи,птица
,,дятловью,птица
,,дятелятами,птица
,,дятловьему,птица
,,дятелёнком,птица
,,дятелёнка,птица
,,дятелятах,птица
,,дятловьем,птица
,,дятелёнке,птица
,,дятловьих,птица
,,дятловьими,птица
,,дятловьей,птица
,,дятелёнок,птица
,,дятловий,птица
,,дятловьим,птица
,,дятловья,птица
,,попугайят,птица
,,попугайьего,птица
,,попугайятам,птица
,,попугайятами,птица
,,попугайёнка,птица
,,попугайьему,птица
,,попугайьем,птица
,,попугайьими,птица
,,попугайье,птица
,,попугайёнком,птица
,,попугайёнке,птица
,,попугайята,птица
,,попугайёнок,птица
,,попугайёнку,птица
,,попугайий,птица
,,попугайью,птица
,,попугайьих,птица
,,попугайья,птица
,,попугайьим,птица
,,попугайьей,птица
,,попугайьи,птица
,,попугайятах,птица
,,павлинятами,птица
,,павлинных,птица
,,павлинного,птица
,,павлинные,птица
,,павлинную,птица
,,павлинный,птица
,,павлинёнком,птица
,,павлинятах,птица
,,павлинной,птица
,,павлинят,птица
,,павлинёнку,птица
,,павлинное,птица
,,павлинятам,птица
,,павлинёнке,птица
,,павлинёнка,птица
,,павлинному,птица
,,павлинным,птица
,,павлинными,птица
,,павлинною,птица
,,павлинёнок,птица
,,павлинята,птица
,,павлинная,птица
,,змеинным,рептилия
,,змеинными,рептилия
,,змейёнке,рептилия
,,змеинная,рептилия
,,змеинные,рептилия
,,змейятах,рептилия
,,змеинной,рептилия
,,змейят,рептилия
,,змеинную,рептилия
,,змеинное,рептилия
,,змейёнку,рептилия
,,змеинному,рептилия
,,змеинных,рептилия
,,змейёнок,рептилия
,,змейятами,рептилия
,,змейятам,рептилия
,,змеинною,рептилия
,,змейёнка,рептилия
,,змеинного,рептилия
,,змеинный,рептилия
,,змейята,рептилия
,,змейёнком,рептилия
,,ужинной,рептилия
,,ужонятами,рептилия
,,ужинными,рептилия
,,ужонят,рептилия
,,ужонёнке,рептилия
,,ужонятам,рептилия
,,ужинное,рептилия
,,ужинною,рептилия
,,ужинная,рептилия
,,ужинному,рептилия
,,ужонята,рептилия
,,ужинного,рептилия
,,ужонятах,рептилия
,,ужинным,рептилия
,,ужинный,рептилия
,,ужинную,рептилия
,,ужонёнку,рептилия
,,ужинные,рептилия
,,ужинных,рептилия
,,ужонёнок,рептилия
,,ужонёнка,рептилия
,,ужонёнком,рептилия
,,гадюкью,рептилия
,,гадюкёнком,рептилия
,,гадюкятам,рептилия
,,гадюкёнок,рептилия
,,гадюкьему,рептилия
,,гадюкий,рептилия
,,гадюкёнке,рептилия
,,гадюкьем,рептилия
,,гадюкьим,рептилия
,,гадюкье,рептилия
,,гадюкёнка,рептилия
,,гадюкьими,рептилия
,,гадюкятами,рептилия
,,гадюкьи,рептилия
,,гадюкья,рептилия
,,гадюкьей,рептилия
,,гадюкята,рептилия
,,гадюкят,рептилия
,,гадюкьих,рептилия
,,гадюкёнку,рептилия
,,гадюкьего,рептилия
,,гадюкятах,рептилия
,,крокодилёнок,рептилия
,,крокодилёнка,рептилия
,,крокодилят,рептилия
,,крокодилятами,рептилия
,,крокодилёнке,рептилия
,,крокодильих,рептилия
,,крокодилье,рептилия
,,крокодилятам,рептилия
,,крокодилья,рептилия
,,крокодильи,рептилия
,,крокодильими,рептилия
,,крокодилёнком,рептилия
,,крокодилью,рептилия
,,крокодильем,рептилия
,,крокодилята,рептилия
,,крокодилий,рептилия
,,крокодильего,рептилия
,,крокодильему,рептилия
,,крокодилятах,рептилия
,,крокодилёнку,рептилия
,,крокодильей,рептилия
,,крокодильим,рептилия
,,ящерицьим,рептилия
,,ящерицьей,рептилия
,,ящериций,рептилия
,,ящерицатами,рептилия
,,ящерицатам,рептилия
,,ящерицата,рептилия
,,ящерицьих,рептилия
,,ящерицью,рептилия
,,ящерицонку,рептилия
,,ящерицатах,рептилия
,,ящерицонок,рептилия
,,ящерицьем,рептилия
,,ящерицонком,рептилия
,,ящерицонка,рептилия
,,ящерицья,рептилия
,,ящерицонке,рептилия
,,ящерицат,рептилия
,,ящерицьими,рептилия
,,ящерицьи,рептилия
,,ящерицье,рептилия
,,ящерицьего,рептилия
,,ящерицьему,рептилия
,,черепашьего,рептилия
,,черепашьими,рептилия
,,черепахёнку,рептилия
,,черепашьей,рептилия
,,черепашьих,рептилия
,,черепашью,рептилия
,,черепахёнке,рептилия
,,черепашья,рептилия
,,черепахятам,рептилия
,,черепаший,рептилия
,,черепашьем,рептилия
,,черепахёнок,рептилия
,,черепахёнка,рептилия
,,черепашьему,рептилия
,,черепахят,рептилия
,,черепахятами,рептилия
,,черепахята,рептилия
,,черепашьим,рептилия
,,черепахятах,рептилия
,,черепашье,рептилия
,,черепашьи,рептилия
,,черепахёнком,рептилия
,,щучатами,рыба
,,щучью,рыба
,,щучонка,рыба
,,щучатах,рыба
,,щучат,рыба
,,щучонку,рыба
,,щучьей,рыба
,,щучьих,рыба
,,щучье,рыба
,,щучьим,рыба
,,щучонком,рыба
,,щучий,рыба
,,щучьего,рыба
,,щучонок,рыба
,,щучья,рыба
,,щучьими,рыба
,,щучатам,рыба
,,щучьи,рыба
,,щучьему,рыба
,,щучонке,рыба
,,щучьем,рыба
,,щучата,рыба
,,карпята,рыба
,,карповьей,рыба
,,карпёнок,рыба
,,карповье,рыба
,,карповьего,рыба
,,карповьих,рыба
,,карповья,рыба
,,карповий,рыба
,,карповьем,рыба
,,карпёнке,рыба
,,карпёнком,рыба
,,карпёнка,рыба
,,карпятами,рыба
,,карпёнку,рыба
,,карповью,рыба
,,карповьи,рыба
,,карповьим,рыба
,,карпятам,рыба
,,карпятах,рыба
,,карпят,рыба
,,карповьими,рыба
,,карповьему,рыба
,,сомёнка,рыба
,,сомёнку,рыба
,,сомята,рыба
,,сомёнке,рыба
,,сомовье,рыба
,,сомятах,рыба
,,сомовьим,рыба
,,сомёнок,рыба
,,сомовий,рыба
,,сомовьими,рыба
,,сомовьих,рыба
,,сомовьей,рыба
,,сомовьем,рыба
,,сомовью,рыба
,,сомовьему,рыба
,,сомовьего,рыба
,,сомятами,рыба
,,сомят,рыба
,,сомовья,рыба
,,сомовьи,рыба
,,сомёнком,рыба
,,сомятам,рыба
,,осетровьими,рыба
,,осетровье,рыба
,,осетровий,рыба
,,осетровья,рыба
,,осётрята,рыба
,,осетровьего,рыба
,,осетровьей,рыба
,,осетровьему,рыба
,,осётрёнку,рыба
,,осётрёнком,рыба
,,осетровью,рыба
,,осетровьим,рыба
,,осетровьих,рыба
,,осётрят,рыба
,,осетровьи,рыба
,,осётрёнке,рыба
,,осетровьем,рыба
,,осётрёнка,рыба
,,осётрятах,рыба
,,осётрятам,рыба
,,осётрёнок,рыба
,,осётрятами,рыба
,,окуневьих,рыба
,,окуневьим,рыба
,,окуневьего,рыба
,,окуневьей,рыба
,,окунёнка,рыба
,,окунята,рыба
,,окунятах,рыба
,,окунятам,рыба
,,окунёнок,рыба
,,окуневью,рыба
,,окунёнку,рыба
,,окунёнком,рыба
,,окуневьему,рыба
,,окуневьими,рыба
,,окуневье,рыба
,,окунятами,рыба
,,окунёнке,рыба
,,окуневья,рыба
,,окуневьи,рыба
,,окуневий,рыба
,,окуневьем,рыба
,,окунят,рыба
,,форельей,рыба
,,форельего,рыба
,,форелье,рыба
,,форелятам,рыба
,,форелёнком,рыба
,,форельи,рыба
,,форелья,рыба
,,форелёнка,рыба
,,форелятами,рыба
,,форелёнке,рыба
,,форелёнку,рыба
,,форелят,рыба
,,форельем,рыба
,,форелью,рыба
,,форелята,рыба
,,форелий,рыба
,,форельему,рыба
,,форельими,рыба
,,форелятах,рыба
,,форельих,рыба
,,форельим,рыба
,,форелёнок,рыба
,,лягушачье,амфибия
,,лягушачьими,амфибия
,,лягушачью,амфибия
,,лягушачьим,амфибия
,,лягушонку,амфибия
,,лягушатам,амфибия
,,лягушатами,амфибия
,,лягушачьем,амфибия
,,лягушачий,амфибия
,,лягушатах,амфибия
,,лягушачьей,амфибия
,,лягушачья,амфибия
,,лягушонок,амфибия
,,лягушачьи,амфибия
,,лягушачьего,амфибия
,,лягушонка,амфибия
,,лягушачьих,амфибия
,,лягушонком,амфибия
,,лягушачьему,амфибия
,,лягушата,амфибия
,,лягушат,амфибия
,,лягушонке,амфибия
,,жабийья,амфибия
,,жабёнка,амфибия
,,жабёнок,амфибия
,,жабёнке,амфибия
,,жабятами,амфибия
,,жабийьих,амфибия
,,жабятам,амфибия
,,жабийье,амфибия
,,жабийьей,амфибия
,,жабёнком,амфибия
,,жабийьими,амфибия
,,жабятах,амфибия
,,жабийьего,амфибия
,,жабята,амфибия
,,жабёнку,амфибия
,,жабийьим,амфибия
,,жабийьи,амфибия
,,жабийьему,амфибия
,,жабийьем,амфибия
,,жабийью,амфибия
,,жабят,амфибия
,,жабийий,амфибия
,,песецом,млекопитающее
,,песеце,млекопитающее
,,песеца,млекопитающее
,,песецам,млекопитающее
,,песецах,млекопитающее
,,песец,млекопитающее
,,песецов,млекопитающее
,,песецами,млекопитающее
,,песецы,млекопитающее
,,песецу,млекопитающее
,,росомахам,млекопитающее
,,росомахами,млекопитающее
,,росомахою,млекопитающее
,,росомахах,млекопитающее
,,нарвалами,млекопитающее
,,нарвалом,млекопитающее
,,нарвал,млекопитающее
,,нарвалов,млекопитающее
,,нарвале,млекопитающее
,,нарвалах,млекопитающее
,,нарвалу,млекопитающее
,,нарвалы,млекопитающее
,,нарвала,млекопитающее
,,нарвалам,млекопитающее
,,горностай,млекопитающее
,,горностайов,млекопитающее
,,горностайу,млекопитающее
,,горностайах,млекопитающее
,,горностайы,млекопитающее
,,горностайе,млекопитающее
,,горностайа,млекопитающее
,,горностайам,млекопитающее
,,горностайами,млекопитающее
,,горностайом,млекопитающее
,,леммингах,млекопитающее
,,леммингами,млекопитающее
,,леммингам,млекопитающее
,,леммингом,млекопитающее
,,лемминге,млекопитающее
,,леммингу,млекопитающее
,,лемминга,млекопитающее
,,леммингы,млекопитающее
,,леммингов,млекопитающее
,,лемминг,млекопитающее
,,касатку,млекопитающее
,,касатках,млекопитающее
,,касатке,млекопитающее
,,касатками,млекопитающее
,,касаткой,млекопитающее
,,касаткою,млекопитающее
,,касатки,млекопитающее
,,касатка,млекопитающее
,,касаткам,млекопитающее
,,соболями,млекопитающее
,,соболе,млекопитающее
,,соболя,млекопитающее
,,соболей,млекопитающее
,,соболь,млекопитающее
,,соболям,млекопитающее
,,соболем,млекопитающее
,,соболю,млекопитающее
,,соболях,млекопитающее
,,соболи,млекопитающее
,,глухарях,птица
,,глухарем,птица
,,глухарю,птица
,,глухарей,птица
,,глухарям,птица
,,глухаря,птица
,,глухари,птица
,,глухаре,птица
,,глухарь,птица
,,глухарями,птица
,,тетеревов,птица
,,тетеревам,птица
,,тетеревами,птица
,,тетеревы,птица
,,тетеревах,птица
,,рябчиками,птица
,,рябчикы,птица
,,рябчике,птица
,,рябчикам,птица
,,рябчику,птица
,,рябчиков,птица
,,рябчика,птица
,,рябчиком,птица
,,рябчик,птица
,,рябчиках,птица
,,куница,млекопитающее
,,куницу,млекопитающее
,,куницой,млекопитающее
,,куницою,млекопитающее
,,куницами,млекопитающее
,,куницах,млекопитающее
,,кунице,млекопитающее
,,куницам,млекопитающее
,,куницы,млекопитающее
,,кедре,дерево
,,кедров,дерево
,,кедрами,дерево
,,кедр,дерево
,,кедрах,дерево
,,кедра,дерево
,,кедру,дерево
,,кедры,дерево
,,кедрам,дерево
,,кедром,дерево
,,пихта,дерево
,,пихтами,дерево
,,пихту,дерево
,,пихте,дерево
,,пихтой,дерево
,,пихтах,дерево
,,пихты,дерево
,,пихтою,дерево
,,пихтам,дерево
,,лиственницу,дерево
,,лиственницой,дерево
,,лиственница,дерево
,,лиственницою,дерево
,,лиственницам,дерево
,,лиственницами,дерево
,,лиственнице,дерево
,,лиственницы,дерево
,,лиственницах,дерево
,,левов,млекопитающее
,,лева,млекопитающее
,,левами,млекопитающее
,,левы,млекопитающее
,,леву,млекопитающее
,,левах,млекопитающее
,,леве,млекопитающее
,,левом,млекопитающее
,,левам,млекопитающее
,,леопардах,млекопитающее
,,леопардами,млекопитающее
,,леопарде,млекопитающее
,,леопардам,млекопитающее
,,гепарде,млекопитающее
,,гепарда,млекопитающее
,,гепарду,млекопитающее
,,гепардами,млекопитающее
,,гепардом,млекопитающее
,,гепардам,млекопитающее
,,гепардах,млекопитающее
,,гепард,млекопитающее
,,гепарды,млекопитающее
,,гепардов,млекопитающее
,,гиппопотаме,млекопитающее
,,гиппопотамами,млекопитающее
,,гиппопотамах,млекопитающее
,,гиппопотамов,млекопитающее
,,гиппопотамы,млекопитающее
,,гиппопотама,млекопитающее
,,гиппопотамам,млекопитающее
,,гиппопотам,млекопитающее
,,гиппопотаму,млекопитающее
,,гиппопотамом,млекопитающее
,,бегемотах,млекопитающее
,,бегемотами,млекопитающее
,,бегемоты,млекопитающее
,,бегемотам,млекопитающее
,,бегемот,млекопитающее
,,бегемоту,млекопитающее
,,бегемотом,млекопитающее
,,бегемотов,млекопитающее
,,бегемота,млекопитающее
,,бегемоте,млекопитающее
,,носорогам,млекопитающее
,,носорога,млекопитающее
,,носорогы,млекопитающее
,,носорогов,млекопитающее
,,носорогом,млекопитающее
,,носороге,млекопитающее
,,носорогами,млекопитающее
,,носорогах,млекопитающее
,,носорог,млекопитающее
,,носорогу,млекопитающее
,,зебра,млекопитающее
,,зебрах,млекопитающее
,,зебрами,млекопитающее
,,зеброю,млекопитающее
,,зебры,млекопитающее
,,зеброй,млекопитающее
,,зебрам,млекопитающее
,,зебре,млекопитающее
,,зебру,млекопитающее
,,антилопами,млекопитающее
,,антилопой,млекопитающее
,,антилопам,млекопитающее
,,антилопу,млекопитающее
,,антилопою,млекопитающее
,,антилопа,млекопитающее
,,антилопе,млекопитающее
,,антилопы,млекопитающее
,,антилопах,млекопитающее
,,газель,млекопитающее
,,газелями,млекопитающее
,,газелях,млекопитающее
,,газеля,млекопитающее
,,газелю,млекопитающее
,,газеле,млекопитающее
,,газели,млекопитающее
,,газелей,млекопитающее
,,газелем,млекопитающее
,,газелям,млекопитающее
,,буйволе,млекопитающее
,,буйволами,млекопитающее
,,буйволах,млекопитающее
,,буйволам,млекопитающее
,,гориллы,млекопитающее
,,гориллам,млекопитающее
,,гориллах,млекопитающее
,,горилла,млекопитающее
,,горилле,млекопитающее
,,гориллой,млекопитающее
,,гориллами,млекопитающее
,,гориллою,млекопитающее
,,гориллу,млекопитающее
,,шимпанзе,млекопитающее
,,павианы,млекопитающее
,,павиан,млекопитающее
,,павианам,млекопитающее
,,павиана,млекопитающее
,,павианов,млекопитающее
,,павианах,млекопитающее
,,павиане,млекопитающее
,,павиану,млекопитающее
,,павианами,млекопитающее
,,павианом,млекопитающее
,,сурикату,млекопитающее
,,сурикат,млекопитающее
,,сурикатов,млекопитающее
,,сурикатам,млекопитающее
,,сурикате,млекопитающее
,,суриката,млекопитающее
,,сурикатах,млекопитающее
,,сурикатом,млекопитающее
,,сурикатами,млекопитающее
,,сурикаты,млекопитающее
,,термитникы,насекомое
,,термитников,насекомое
,,термитниках,насекомое
,,термитника,насекомое
,,термитниками,насекомое
,,термитнике,насекомое
,,термитникам,насекомое
,,термитником,насекомое
,,термитник,насекомое
,,термитнику,насекомое
,,ягуаре,млекопитающее
,,ягуарах,млекопитающее
,,ягуарам,млекопитающее
,,ягуарами,млекопитающее
,,анаконды,рептилия
,,анаконде,рептилия
,,анакондами,рептилия
,,анакондах,рептилия
,,анаконда,рептилия
,,анаконду,рептилия
,,анакондою,рептилия
,,анакондой,рептилия
,,анакондам,рептилия
,,капибарой,млекопитающее
,,капибара,млекопитающее
,,капибаре,млекопитающее
,,капибарам,млекопитающее
,,капибарах,млекопитающее
,,капибары,млекопитающее
,,капибарою,млекопитающее
,,капибару,млекопитающее
,,капибарами,млекопитающее
,,ленивецам,млекопитающее
,,ленивецов,млекопитающее
,,ленивецу,млекопитающее
,,ленивецом,млекопитающее
,,ленивец,млекопитающее
,,ленивеца,млекопитающее
,,ленивеце,млекопитающее
,,ленивецы,млекопитающее
,,ленивецами,млекопитающее
,,ленивецах,млекопитающее
,,броненосецов,млекопитающее
,,броненосеце,млекопитающее
,,броненосецу,млекопитающее
,,броненосецам,млекопитающее
,,броненосеца,млекопитающее
,,броненосецы,млекопитающее
,,броненосецом,млекопитающее
,,броненосецах,млекопитающее
,,броненосецами,млекопитающее
,,муравьедам,млекопитающее
,,муравьедах,млекопитающее
,,муравьеде,млекопитающее
,,муравьедами,млекопитающее
,,пекари,млекопитающее
,,ара,птица
,,туканoом,птица
,,туканoе,птица
,,туканoа,птица
,,туканoы,птица
,,туканoах,птица
,,туканoов,птица
,,туканoу,птица
,,туканo,птица
,,туканoами,птица
,,туканoам,птица
,,кайманами,рептилия
,,кайманам,рептилия
,,каймане,рептилия
,,кайманах,рептилия
,,какао,растение
,,маниок,растение
,,маниоками,растение
,,маниоках,растение
,,маниоком,растение
,,маниокам,растение
,,маниоке,растение
,,маниокы,растение
,,маниоков,растение
,,маниоку,растение
,,маниока,растение
,,эму,птица
,,динго,млекопитающее
,,утконосе,млекопитающее
,,утконоса,млекопитающее
,,утконосам,млекопитающее
,,утконосы,млекопитающее
,,утконосах,млекопитающее
,,утконосами,млекопитающее
,,утконосу,млекопитающее
,,утконосом,млекопитающее
,,утконос,млекопитающее
,,утконосов,млекопитающее
,,ехидны,млекопитающее
,,ехиднах,млекопитающее
,,ехиднами,млекопитающее
,,ехидну,млекопитающее
,,ехидной,млекопитающее
,,ехиднам,млекопитающее
,,ехидне,млекопитающее
,,ехидна,млекопитающее
,,ехидною,млекопитающее
,,вомбату,млекопитающее
,,вомбате,млекопитающее
,,вомбатах,млекопитающее
,,вомбатам,млекопитающее
,,вомбаты,млекопитающее
,,вомбат,млекопитающее
,,вомбатом,млекопитающее
,,вомбатами,млекопитающее
,,вомбата,млекопитающее
,,вомбатов,млекопитающее
,,коалою,млекопитающее
,,коалам,млекопитающее
,,коалах,млекопитающее
,,коалами,млекопитающее
,,какаду,птица
,,таро,растение
,,кава,растение
,,каве,растение
,,кавами,растение
,,кавой,растение
,,кавах,растение
,,каву,растение
,,кавою,растение
,,кавам,растение
,,кавы,растение
,,хлебное,дерево
,,оливе,дерево
,,оливам,дерево
,,оливою,дерево
,,олива,дерево
,,оливой,дерево
,,оливами,дерево
,,оливах,дерево
,,оливы,дерево
,,оливу,дерево
,,оливки,дерево
,,оливками,дерево
,,оливка,дерево
,,оливкою,дерево
,,оливке,дерево
,,оливках,дерево
,,оливку,дерево
,,оливкой,дерево
,,оливкам,дерево
,,оливковый,дерево
,,кипарис,дерево
,,кипарисами,дерево
,,кипарисом,дерево
,,кипарисе,дерево
,,кипарисы,дерево
,,кипариса,дерево
,,кипарисах,дерево
,,кипарисам,дерево
,,кипарису,дерево
,,кипарисов,дерево
,,инжирах,растение
,,инжиром,растение
,,инжирами,растение
,,инжир,растение
,,инжиру,растение
,,инжирам,растение
,,инжира,растение
,,инжиры,растение
,,инжире,растение
,,инжиров,растение
,,гранаты,растение
,,гранатам,растение
,,гранате,растение
,,гранат,растение
,,гранатах,растение
,,гранатом,растение
,,гранату,растение
,,граната,растение
,,гранатами,растение
,,гранатов,растение
,,миндалю,дерево
,,миндале,дерево
,,миндаля,дерево
,,миндалем,дерево
,,миндалями,дерево
,,миндалях,дерево
,,миндалей,дерево
,,миндаль,дерево
,,миндалям,дерево
,,миндали,дерево
,,маслинам,дерево
,,маслине,дерево
,,маслина,дерево
,,маслинами,дерево
,,маслиною,дерево
,,маслинах,дерево
,,маслиной,дерево
,,маслину,дерево
,,маслины,дерево
,,сайгаках,млекопитающее
,,сайгаке,млекопитающее
,,сайгаку,млекопитающее
,,сайгак,млекопитающее
,,сайгаками,млекопитающее
,,сайгакы,млекопитающее
,,сайгаков,млекопитающее
,,сайгакам,млекопитающее
,,сайгаком,млекопитающее
,,сайгака,млекопитающее
,,сурока,млекопитающее
,,сурок,млекопитающее
,,суроком,млекопитающее
,,суроку,млекопитающее
,,сурокы,млекопитающее
,,сурокам,млекопитающее
,,суроками,млекопитающее
,,суроков,млекопитающее
,,суроках,млекопитающее
,,суроке,млекопитающее
,,тушканчикы,млекопитающее
,,тушканчике,млекопитающее
,,тушканчиках,млекопитающее
,,тушканчика,млекопитающее
,,тушканчику,млекопитающее
,,тушканчикам,млекопитающее
,,тушканчиками,млекопитающее
,,тушканчик,млекопитающее
,,тушканчиков,млекопитающее
,,тушканчиком,млекопитающее
,,джейрана,млекопитающее
,,джейране,млекопитающее
,,джейраны,млекопитающее
,,джейранов,млекопитающее
,,джейран,млекопитающее
,,джейрану,млекопитающее
,,джейраном,млекопитающее
,,джейранам,млекопитающее
,,джейранах,млекопитающее
,,джейранами,млекопитающее
,,фенекам,млекопитающее
,,фенек,млекопитающее
,,фенека,млекопитающее
,,фенеку,млекопитающее
,,фенеках,млекопитающее
,,фенеке,млекопитающее
,,фенекы,млекопитающее
,,фенеками,млекопитающее
,,фенеков,млекопитающее
,,фенеком,млекопитающее
,,сусликы,млекопитающее
,,сусликах,млекопитающее
,,суслике,млекопитающее
,,суслик,млекопитающее
,,сусликам,млекопитающее
,,сусликов,млекопитающее
,,сусликом,млекопитающее
,,сусликами,млекопитающее
,,суслику,млекопитающее
,,суслика,млекопитающее
,,ящером,рептилия
,,ящерам,рептилия
,,ящера,рептилия
,,ящерах,рептилия
,,ящеру,рептилия
,,ящеров,рептилия
,,ящере,рептилия
,,ящеры,рептилия
,,ящер,рептилия
,,ящерами,рептилия
,,варану,рептилия
,,вараны,рептилия
,,варанах,рептилия
,,варана,рептилия
,,вараном,рептилия
,,варанам,рептилия
,,варанов,рептилия
,,варан,рептилия
,,варанами,рептилия
,,варане,рептилия
,,гризли,млекопитающее
,,заячий,млекопитающее
,,заячья,млекопитающее
,,заячье,млекопитающее
,,заячьи,млекопитающее
,,заячьего,млекопитающее
,,заячьей,млекопитающее
,,заячьему,млекопитающее
,,заячьим,млекопитающее
,,заячьих,млекопитающее
,,заячьими,млекопитающее
,,оленья,млекопитающее
,,оленье,млекопитающее
,,олений,млекопитающее
,,оленьи,млекопитающее
,,оленьего,млекопитающее
,,оленьей,млекопитающее
,,оленьему,млекопитающее
,,оленьим,млекопитающее
,,оленьих,млекопитающее
,,оленьими,млекопитающее
,,ослиный,млекопитающее
,,ослиная,млекопитающее
,,ослиное,млекопитающее
,,ослиные,млекопитающее
,,ослы,млекопитающее
,,ослов,млекопитающее
,,кабан,млекопитающее
,,кабана,млекопитающее
,,кабану,млекопитающее
,,кабаном,млекопитающее
,,кабане,млекопитающее
,,кабаны,млекопитающее
,,кабанов,млекопитающее
,,кабанам,млекопитающее
,,кабанами,млекопитающее
,,кабанах,млекопитающее
